Year,Month,DateColumn,Class,SKU,Customer,Total Gross Sales $$,Total Rejections $$,Total NET Sales ($)
2023,January,44956,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.30,28.35,103.95
2023,January,44956,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.30,,132.30
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,88.90,,88.90
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,800.10,146.05,654.05
2023,January,44956,Suaga Organic Herbs SAS,Chives,Goodness Gardens Inc - FLORIDA,503.16,,503.16
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1155.70,209.55,946.15
2023,January,44956,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,211.50,42.30,169.20
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,141.00,,141.00
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,211.50,,211.50
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DENVER,70.50,,70.50
2023,January,44956,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,January,44956,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,January,44956,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,January,44956,(blank),Logistics,Soli Organic Inc - PHOENIX,150.00,,150.00
2023,January,44956,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,735.00,,735.00
2023,January,44957,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",0.00,,0.00
2023,January,44957,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",0.00,,0.00
2023,January,44957,(blank),Handling,"La Corsaria, SAS",0.00,,0.00
2023,February,44958,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1335.00,400.50,934.50
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3804.75,760.95,3043.80
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,4205.25,841.05,3364.20
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,8877.75,1686.55,7191.20
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1802.25,89.00,1713.25
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,1335.00,,1335.00
2023,February,44958,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,30.00,,30.00
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,996.80,151.30,845.50
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,213.60,,213.60
2023,February,44958,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,279.68,,279.68
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,498.40,71.20,427.20
2023,February,44958,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,977.90,50.80,927.10
2023,February,44958,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,220.50,,220.50
2023,February,44958,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,147.00,,147.00
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,169.20,,169.20
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,338.40,,338.40
2023,February,44958,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,249.48,,249.48
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,169.20,,169.20
2023,February,44958,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,150.40,,150.40
2023,February,44958,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,376.00,,376.00
2023,February,44958,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,1911.00,,1911.00
2023,February,44958,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.60,,321.60
2023,February,44958,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,882.00,,882.00
2023,February,44958,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,560.70,,560.70
2023,February,44958,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,124.60,,124.60
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.30,,132.30
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.30,,132.30
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.30,,132.30
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1244.60,,1244.60
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1333.50,,1333.50
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - DENVER,88.90,,88.90
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,70.50,,70.50
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,282.00,,282.00
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DENVER,282.00,,282.00
2023,February,44958,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - INDIANAPOLIS,68.60,,68.60
2023,February,44958,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - DENVER,68.60,,68.60
2023,February,44958,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,180.60,17.20,163.40
2023,February,44958,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,February,44958,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44958,(blank),Logistics,Goodness Gardens Inc - NEW YORK,0.00,,0.00
2023,February,44958,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,February,44958,(blank),Logistics,Soli Organic Inc - PHOENIX,150.00,,150.00
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,1068.00,213.60,854.40
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,1068.00,298.15,769.85
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1201.50,218.05,983.45
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,133.50,48.95,84.55
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,133.50,,133.50
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3337.50,436.10,2901.40
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1602.00,289.25,1312.75
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,6408.00,1281.60,5126.40
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - RICE,5340.00,267.00,5073.00
2023,February,44960,Basil Farm SAS,Basil,Coosemans DC Inc,3000.00,1500.00,1500.00
2023,February,44960,Eshkol Premium SAS,Mint,Soli Organic Inc - RICE,436.10,129.05,307.05
2023,February,44960,Eshkol Premium SAS,Mint,Coosemans DC Inc,280.00,,280.00
2023,February,44960,Eshkol Premium SAS,Tarragon,Soli Organic Inc - VIRGINIA,141.75,,141.75
2023,February,44960,Eshkol Premium SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,February,44960,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,190.50,,190.50
2023,February,44960,Eshkol Premium SAS,Chives,Coosemans DC Inc,420.00,84.00,336.00
2023,February,44960,Eshkol Premium SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,73.50,,73.50
2023,February,44960,Eshkol Premium SAS,Oregano,Soli Organic Inc - ATLANTA,73.50,,73.50
2023,February,44960,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69.00,,69.00
2023,February,44960,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,352.50,,352.50
2023,February,44960,Eshkol Premium SAS,Rosemary,Coosemans DC Inc,322.50,,322.50
2023,February,44960,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,352.50,,352.50
2023,February,44960,Eshkol Premium SAS,Thyme,Coosemans DC Inc,322.50,,322.50
2023,February,44960,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1552.50,,1552.50
2023,February,44960,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,30.00,,30.00
2023,February,44960,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,472.50,,472.50
2023,February,44960,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,405.00,,405.00
2023,February,44960,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - INDIANAPOLIS,150.00,,150.00
2023,February,44960,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - ATLANTA,750.00,,750.00
2023,February,44960,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - RICE,75.00,,75.00
2023,February,44960,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,872.20,262.55,609.65
2023,February,44960,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - VIRGINIA,2118.20,551.80,1566.40
2023,February,44960,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,872.20,218.05,654.15
2023,February,44960,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,902.40,,902.40
2023,February,44960,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,1128.00,,1128.00
2023,February,44960,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,1979.60,,1979.60
2023,February,44960,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Goodness Gardens Inc - NEW YORK,482.40,,482.40
2023,February,44960,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Coosemans DC Inc,150.00,,150.00
2023,February,44960,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1014.93,,1014.93
2023,February,44960,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",1028.38,,1028.38
2023,February,44960,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",847.39,,847.39
2023,February,44960,Organic Garden SAS,Logistics,"MD’Ottavio Produce, Inc.",20.00,,20.00
2023,February,44960,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,569.60,115.70,453.90
2023,February,44960,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,279.68,,279.68
2023,February,44960,Organic Garden SAS,Mint,Coosemans DC Inc,256.00,,256.00
2023,February,44960,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",839.04,,839.04
2023,February,44960,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,1422.40,,1422.40
2023,February,44960,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,147.00,24.50,122.50
2023,February,44960,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,147.00,29.40,117.60
2023,February,44960,Organic Garden SAS,Oregano,Coosemans DC Inc,69.00,,69.00
2023,February,44960,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,84.60,,84.60
2023,February,44960,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,332.64,83.16,249.48
2023,February,44960,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,846.00,,846.00
2023,February,44960,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,451.20,,451.20
2023,February,44960,Organic Garden SAS,Thyme,Soli Organic Inc - RICE,75.20,,75.20
2023,February,44960,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,1029.00,,1029.00
2023,February,44960,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,148.50,29.70,118.80
2023,February,44960,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,809.90,160.20,649.70
2023,February,44960,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.30,,132.30
2023,February,44960,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - RICE,132.30,,132.30
2023,February,44960,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,2044.70,101.60,1943.10
2023,February,44960,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1155.70,,1155.70
2023,February,44960,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - RICE,444.50,,444.50
2023,February,44960,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,211.50,,211.50
2023,February,44960,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,423.00,,423.00
2023,February,44960,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,137.20,,137.20
2023,February,44960,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,February,44960,(blank),Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44960,(blank),Logistics,Soli Organic Inc - RICE,0.00,,0.00
2023,February,44960,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,February,44960,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,910.00,,910.00
2023,February,44963,2H Honda Herbs S.A.S,Basil,Soli Organic Inc - VIRGINIA,1246.00,249.20,996.80
2023,February,44963,2H Honda Herbs S.A.S,Basil,Soli Organic Inc - ATLANTA,1744.40,280.35,1464.05
2023,February,44963,2H Honda Herbs S.A.S,Basil,Coosemans DC Inc,126.38,63.19,63.19
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2336.25,703.10,1633.15
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1401.75,280.35,1121.40
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - DENVER,934.50,449.45,485.05
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,133.50,66.75,66.75
2023,February,44963,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,66.75,26.70,40.05
2023,February,44963,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,4005.00,801.00,3204.00
2023,February,44963,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,5139.75,1232.65,3907.10
2023,February,44963,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,6141.00,1103.60,5037.40
2023,February,44963,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,867.75,,867.75
2023,February,44963,Basil Farm SAS,Basil,Coosemans DC Inc,3120.00,1092.00,2028.00
2023,February,44963,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44963,Eshkol Premium SAS,Mint,Coosemans DC Inc,280.00,,280.00
2023,February,44963,Eshkol Premium SAS,Chives,Coosemans DC Inc,168.00,,168.00
2023,February,44963,Eshkol Premium SAS,Oregano,Coosemans DC Inc,138.00,,138.00
2023,February,44963,Eshkol Premium SAS,Rosemary,Coosemans DC Inc,322.50,,322.50
2023,February,44963,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,70.50,,70.50
2023,February,44963,Eshkol Premium SAS,Thyme,Coosemans DC Inc,258.00,,258.00
2023,February,44963,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - VIRGINIA,270.00,,270.00
2023,February,44963,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60.00,,60.00
2023,February,44963,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1097.19,,1097.19
2023,February,44963,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",682.86,,682.86
2023,February,44963,La Corsaria SAS-Handling:Vega Produce LLC,Handling,"La Corsaria, SAS",1270.72,,1270.72
2023,February,44963,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,526.40,,526.40
2023,February,44963,MD Investments SAS,Rosemary,Soli Organic Inc - VIRGINIA,1353.60,,1353.60
2023,February,44963,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,376.00,,376.00
2023,February,44963,MD Investments SAS,Rosemary,"MD’Ottavio Produce, Inc.",147.84,,147.84
2023,February,44963,Organic Garden SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44963,Organic Garden SAS,Logistics,"MD’Ottavio Produce, Inc.",20.00,,20.00
2023,February,44963,Organic Garden SAS,Mint,Goodness Gardens Inc - FLORIDA,205.92,,205.92
2023,February,44963,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,209.76,,209.76
2023,February,44963,Organic Garden SAS,Mint,Coosemans DC Inc,256.00,,256.00
2023,February,44963,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",559.36,,559.36
2023,February,44963,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,444.50,,444.50
2023,February,44963,Organic Garden SAS,Chives,Goodness Gardens Inc - FLORIDA,167.72,,167.72
2023,February,44963,Organic Garden SAS,Chives,Coosemans DC Inc,313.60,,313.60
2023,February,44963,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,73.50,,73.50
2023,February,44963,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,73.50,,73.50
2023,February,44963,Organic Garden SAS,Oregano,Coosemans DC Inc,138.00,,138.00
2023,February,44963,Organic Garden SAS,Oregano,"MD’Ottavio Produce, Inc.",72.30,,72.30
2023,February,44963,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,166.32,,166.32
2023,February,44963,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,507.60,,507.60
2023,February,44963,Organic Garden SAS,Rosemary,Coosemans DC Inc,77.40,,77.40
2023,February,44963,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,300.80,,300.80
2023,February,44963,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,75.20,,75.20
2023,February,44963,Organic Garden SAS,Thyme,"MD’Ottavio Produce, Inc.",147.84,,147.84
2023,February,44963,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.60,,321.60
2023,February,44963,Organic Garden SAS,Bay leaf,Coosemans DC Inc,150.00,,150.00
2023,February,44963,Suaga Organic Herbs SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,February,44963,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,373.80,66.75,307.05
2023,February,44963,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,311.50,,311.50
2023,February,44963,Suaga Organic Herbs SAS,Mint,"MD’Ottavio Produce, Inc.",183.54,,183.54
2023,February,44963,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,977.90,196.85,781.05
2023,February,44963,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,444.50,114.30,330.20
2023,February,44963,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,622.30,114.30,508.00
2023,February,44963,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,70.50,,70.50
2023,February,44963,Suaga Organic Herbs SAS,Rosemary,Goodness Gardens Inc - FLORIDA,134.70,,134.70
2023,February,44963,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,352.50,,352.50
2023,February,44963,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,70.50,,70.50
2023,February,44963,Suaga Organic Herbs SAS,Marjoram,Soli Organic Inc - VIRGINIA,138.60,,138.60
2023,February,44963,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,February,44963,(blank),Logistics,Coosemans DC Inc,0.00,,0.00
2023,February,44965,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,5340.00,961.20,4378.80
2023,February,44965,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,8277.00,1655.40,6621.60
2023,February,44965,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,8877.75,1419.55,7458.20
2023,February,44965,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,867.75,,867.75
2023,February,44965,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44965,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,186.90,,186.90
2023,February,44965,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,124.60,,124.60
2023,February,44965,Eshkol Premium SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,141.75,,141.75
2023,February,44965,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,95.25,,95.25
2023,February,44965,Eshkol Premium SAS,Chives,Soli Organic Inc - ATLANTA,95.25,,95.25
2023,February,44965,Eshkol Premium SAS,Oregano,Soli Organic Inc - VIRGINIA,147.00,,147.00
2023,February,44965,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,211.50,,211.50
2023,February,44965,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,141.00,,141.00
2023,February,44965,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,423.00,,423.00
2023,February,44965,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60.00,30.00,30.00
2023,February,44965,Organic Garden SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44965,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,142.40,26.70,115.70
2023,February,44965,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,279.68,,279.68
2023,February,44965,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,783.20,133.50,649.70
2023,February,44965,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,889.00,95.25,793.75
2023,February,44965,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,444.50,,444.50
2023,February,44965,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,294.00,14.70,279.30
2023,February,44965,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,73.50,,73.50
2023,February,44965,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,147.00,,147.00
2023,February,44965,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,338.40,,338.40
2023,February,44965,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,84.60,,84.60
2023,February,44965,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,415.80,,415.80
2023,February,44965,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,526.40,,526.40
2023,February,44965,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,482.40,,482.40
2023,February,44965,Organic Garden SAS,Bay leaf,Soli Organic Inc - DENVER,1029.00,,1029.00
2023,February,44965,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,872.20,191.35,680.85
2023,February,44965,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.30,,132.30
2023,February,44965,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.30,,132.30
2023,February,44965,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.30,,132.30
2023,February,44965,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,444.50,,444.50
2023,February,44965,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1333.50,,1333.50
2023,February,44965,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - DENVER,355.60,,355.60
2023,February,44965,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,70.50,,70.50
2023,February,44965,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,352.50,,352.50
2023,February,44965,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - VIRGINIA,68.60,,68.60
2023,February,44965,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,68.60,,68.60
2023,February,44965,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0.00,,0.00
2023,February,44965,(blank),Logistics,Soli Organic Inc - DENVER,150.00,,150.00
2023,February,44967,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - PHOENIX,1802.25,,1802.25
2023,February,44967,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - RICE,1535.25,,1535.25
2023,February,44967,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,133.50,40.05,93.45
2023,February,44967,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,66.75,,66.75
2023,February,44967,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2002.50,262.55,1739.95
2023,February,44967,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,4405.50,836.60,3568.90
2023,February,44967,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,6074.25,1103.60,4970.65
2023,February,44967,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,867.75,,867.75
2023,February,44967,Basil Farm SAS,Basil,Soli Organic Inc - RICE,3337.50,244.75,3092.75
2023,February,44967,Basil Farm SAS,Basil,Coosemans DC Inc,3000.00,1048.00,1952.00
2023,February,44967,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0.00,,0.00
2023,February,44967,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,311.50,,311.50
2023,February,44967,Eshkol Premium SAS,Chives,Coosemans DC Inc,168.00,,168.00
2023,February,44967,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69.00,,69.00
2023,February,44967,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,70.50,,70.50
2023,February,44967,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,282.00,,282.00
2023,February,44967,Eshkol Premium SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,70.50,,70.50
2023,February,44967,Eshkol Premium SAS,Thyme,Coosemans DC Inc,322.50,,322.50
2023,February,44967,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1485.00,,1485.00
2023,February,44967,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - VIRGINIA,270.00,,270.00
2023,February,44967,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,472.50,,472.50
2023,February,44967,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,607.50,,607.50
2023,February,44967,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,373.80,89.00,284.80
