Year,Month,DateColumn,Class,SKU,Customer,Total Gross Sales $$,Total Rejections $$,Total NET Sales ($)
2023,February,44972,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,261.6,104.64,156.96
2023,February,44972,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - VIRGINIA,65.4,26.16,39.24
2023,February,44972,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,130.8,39.24,91.56
2023,February,44972,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2812.2,422.92,2389.28
2023,February,44972,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,6082.2,972.28,5109.92
2023,February,44972,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,7848,1177.2,6670.8
2023,February,44972,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,2223.6,,2223.6
2023,February,44972,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,654,,654
2023,February,44972,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,305.2,17.44,287.76
2023,February,44972,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,187.8,,187.8
2023,February,44972,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,281.7,,281.7
2023,February,44972,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,138.3,,138.3
2023,February,44972,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,207.45,,207.45
2023,February,44972,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,276.6,,276.6
2023,February,44972,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,69.15,,69.15
2023,February,44972,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,348.8,69.76,279.04
2023,February,44972,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,489.44,,489.44
2023,February,44972,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,788.76,,788.76
2023,February,44972,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,72.15,,72.15
2023,February,44972,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,216.45,,216.45
2023,February,44972,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,216.45,,216.45
2023,February,44972,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,746.82,,746.82
2023,February,44972,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,165.96,,165.96
2023,February,44972,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,516.32,,516.32
2023,February,44972,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,1165.2,,1165.2
2023,February,44972,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,728.25,,728.25
2023,February,44972,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,427.5,,427.5
2023,February,44972,Plantar de Colombia SAS,Oregano,Soli Organic Inc - ATLANTA,57,,57
2023,February,44972,Plantar de Colombia SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,399,,399
2023,February,44972,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,793.52,117.72,675.8
2023,February,44972,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,61.04,,61.04
2023,February,44972,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,671.44,,671.44
2023,February,44972,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,131.04,,131.04
2023,February,44972,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,February,44972,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,February,44972,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1226.96,,1226.96
2023,February,44972,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1489.88,269.18,1220.7
2023,February,44972,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,69.15,,69.15
2023,February,44972,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,207.45,,207.45
2023,February,44972,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - PHOENIX,138.3,,138.3
2023,February,44972,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - DENVER,134.68,96.2,38.48
2023,February,44972,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44972,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44972,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,February,44972,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,February,44973,(blank),Handling,"La Corsaria, SAS",648.55,,648.55
2023,February,44974,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2746.8,549.36,2197.44
2023,February,44974,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,2485.2,623.48,1861.72
2023,February,44974,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,5951.4,1011.52,4939.88
2023,February,44974,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,3858.6,,3858.6
2023,February,44974,Basil Farm SAS,Basil,Soli Organic Inc - RICE,4578,226.72,4351.28
2023,February,44974,Basil Farm SAS,Basil,Coosemans DC Inc,3000,600,2400
2023,February,44974,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44974,El Sol Brands:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,30,30,0
2023,February,44974,El Sol Brands:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,202.5,,202.5
2023,February,44974,El Sol Brands:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,337.5,,337.5
2023,February,44974,Eshkol Premium SAS,Mint,Coosemans DC Inc,280,,280
2023,February,44974,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,469.5,,469.5
2023,February,44974,Eshkol Premium SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,72.15,,72.15
2023,February,44974,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,345.75,,345.75
2023,February,44974,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,69.15,,69.15
2023,February,44974,Eshkol Premium SAS,Thyme,Coosemans DC Inc,322.5,,322.5
2023,February,44974,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1552.5,,1552.5
2023,February,44974,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,67.5,,67.5
2023,February,44974,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - ATLANTA,375,,375
2023,February,44974,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - RICE,150,,150
2023,February,44974,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,549.36,39.24,510.12
2023,February,44974,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - VIRGINIA,1342.88,,1342.88
2023,February,44974,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,732.48,109,623.48
2023,February,44974,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - RICE,549.36,56.68,492.68
2023,February,44974,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,368.8,,368.8
2023,February,44974,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,1548.96,,1548.96
2023,February,44974,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,442.56,,442.56
2023,February,44974,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - RICE,737.6,,737.6
2023,February,44974,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,708.83,,708.83
2023,February,44974,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - RICE,582.6,,582.6
2023,February,44974,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Coosemans DC Inc,150,,150
2023,February,44974,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",870.96,,870.96
2023,February,44974,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",1032.49,,1032.49
2023,February,44974,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",929.66,,929.66
2023,February,44974,La Traviesa SAS,Mint,Soli Organic Inc - INDIANAPOLIS,392.4,,392.4
2023,February,44974,La Traviesa SAS,Mint,Soli Organic Inc - VIRGINIA,457.8,,457.8
2023,February,44974,La Traviesa SAS,Mint,Soli Organic Inc - ATLANTA,457.8,,457.8
2023,February,44974,La Traviesa SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,280.8,,280.8
2023,February,44974,La Traviesa SAS,Tarragon,Soli Organic Inc - VIRGINIA,280.8,,280.8
2023,February,44974,La Traviesa SAS,Tarragon,Soli Organic Inc - ATLANTA,280.8,,280.8
2023,February,44974,La Traviesa SAS,Tarragon,Soli Organic Inc - RICE,982.8,,982.8
2023,February,44974,La Traviesa SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,February,44974,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,442.56,,442.56
2023,February,44974,MD Investments SAS,Rosemary,Soli Organic Inc - VIRGINIA,147.52,,147.52
2023,February,44974,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,885.12,,885.12
2023,February,44974,Organic Garden SAS,Basil,Soli Organic Inc - INDIANAPOLIS,799.68,128.52,671.16
2023,February,44974,Organic Garden SAS,Basil,Soli Organic Inc - VIRGINIA,599.76,119,480.76
2023,February,44974,Organic Garden SAS,Basil,Soli Organic Inc - ATLANTA,466.48,95.2,371.28
2023,February,44974,Organic Garden SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44974,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,419.52,,419.52
2023,February,44974,Organic Garden SAS,Mint,Coosemans DC Inc,192,,192
2023,February,44974,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,438.2,,438.2
2023,February,44974,Organic Garden SAS,Chives,Coosemans DC Inc,470.4,,470.4
2023,February,44974,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,144.3,,144.3
2023,February,44974,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,72.15,,72.15
2023,February,44974,Organic Garden SAS,Oregano,Coosemans DC Inc,276,,276
2023,February,44974,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,248.94,,248.94
2023,February,44974,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,249.48,249.48,0
2023,February,44974,Organic Garden SAS,Rosemary,Soli Organic Inc - RICE,414.9,,414.9
2023,February,44974,Organic Garden SAS,Rosemary,Coosemans DC Inc,387,193.5,193.5
2023,February,44974,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,516.32,,516.32
2023,February,44974,Organic Garden SAS,Bay leaf,Soli Organic Inc - INDIANAPOLIS,436.95,,436.95
2023,February,44974,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.6,,321.6
2023,February,44974,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,72.9,,72.9
2023,February,44974,Organic Garden SAS,Marjoram,Soli Organic Inc - VIRGINIA,72.9,,72.9
2023,February,44974,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,1353.75,,1353.75
2023,February,44974,Plantar de Colombia SAS,Oregano,Soli Organic Inc - ATLANTA,57,,57
2023,February,44974,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,342,,342
2023,February,44974,Plantar de Colombia SAS,Thyme,Soli Organic Inc - RICE,513,,513
2023,February,44974,Suaga Organic Herbs SAS,Logistics,"MD’Ottavio Produce, Inc.",20,,20
2023,February,44974,Suaga Organic Herbs SAS,Mint,"MD’Ottavio Produce, Inc.",795.34,795.34,0
2023,February,44974,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,131.04,,131.04
2023,February,44974,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,February,44974,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,February,44974,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,876.4,,876.4
2023,February,44974,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,876.4,,876.4
2023,February,44974,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1226.96,,1226.96
2023,February,44974,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - RICE,1051.68,313,738.68
2023,February,44974,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,207.45,,207.45
2023,February,44974,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,484.05,,484.05
2023,February,44974,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,134.68,,134.68
2023,February,44974,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - RICE,67.34,,67.34
2023,February,44974,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44974,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,February,44974,(blank),Logistics,Soli Organic Inc - RICE,150,,150
2023,February,44974,(blank),Logistics,Coosemans DC Inc,0,,0
2023,February,44974,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,2310,,2310
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,5101.2,715.04,4386.16
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1962,453.44,1508.56
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,8502,1447.52,7054.48
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1765.8,,1765.8
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,2485.2,,2485.2
2023,February,44977,Basil Farm SAS,Basil,Soli Organic Inc - RICE,3073.8,,3073.8
2023,February,44977,Basil Farm SAS,Basil,Coosemans DC Inc,3000,600,2400
2023,February,44977,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44977,Basil Farm SAS,Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44977,Basil Farm SAS,Logistics,Coosemans DC Inc,0,,0
2023,February,44977,Eshkol Premium SAS,Mint,Coosemans DC Inc,280,,280
2023,February,44977,Eshkol Premium SAS,Chives,Coosemans DC Inc,420,,420
2023,February,44977,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69,,69
2023,February,44977,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,345.75,,345.75
2023,February,44977,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,69.15,,69.15
2023,February,44977,Eshkol Premium SAS,Thyme,Coosemans DC Inc,258,,258
2023,February,44977,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1035.49,,1035.49
2023,February,44977,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",436.06,,436.06
2023,February,44977,La Traviesa SAS,Mint,Soli Organic Inc - ATLANTA,457.8,,457.8
2023,February,44977,La Traviesa SAS,Mint,"MD’Ottavio Produce, Inc.",524.4,,524.4
2023,February,44977,La Traviesa SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,561.6,,561.6
2023,February,44977,La Traviesa SAS,Tarragon,Soli Organic Inc - VIRGINIA,561.6,,561.6
2023,February,44977,La Traviesa SAS,Tarragon,Soli Organic Inc - ATLANTA,702,,702
2023,February,44977,La Traviesa SAS,Tarragon,Soli Organic Inc - RICE,140.4,,140.4
2023,February,44977,La Traviesa SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,February,44977,MD Investments SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,73.76,,73.76
2023,February,44977,MD Investments SAS,Rosemary,Soli Organic Inc - VIRGINIA,1180.16,,1180.16
2023,February,44977,MD Investments SAS,Rosemary,Goodness Gardens Inc - NEW YORK,369.6,,369.6
2023,February,44977,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,737.6,,737.6
2023,February,44977,Organic Garden SAS,Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44977,Organic Garden SAS,Mint,Goodness Gardens Inc - FLORIDA,274.56,,274.56
2023,February,44977,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,349.6,,349.6
2023,February,44977,Organic Garden SAS,Mint,Coosemans DC Inc,192,,192
2023,February,44977,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",279.68,,279.68
2023,February,44977,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,87.64,,87.64
2023,February,44977,Organic Garden SAS,Chives,Goodness Gardens Inc - FLORIDA,251.58,,251.58
2023,February,44977,Organic Garden SAS,Chives,Coosemans DC Inc,78.4,,78.4
2023,February,44977,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,72.15,9.62,62.53
2023,February,44977,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,72.15,19.24,52.91
2023,February,44977,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,144.3,,144.3
2023,February,44977,Organic Garden SAS,Oregano,Coosemans DC Inc,207,,207
2023,February,44977,Organic Garden SAS,Rosemary,Goodness Gardens Inc - FLORIDA,242.46,,242.46
2023,February,44977,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,165.96,,165.96
2023,February,44977,Organic Garden SAS,Rosemary,Coosemans DC Inc,387,193.5,193.5
2023,February,44977,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,221.28,,221.28
2023,February,44977,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,295.04,,295.04
2023,February,44977,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,73.76,,73.76
2023,February,44977,Organic Garden SAS,Thyme,Soli Organic Inc - DENVER,73.76,,73.76
2023,February,44977,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,728.25,,728.25
2023,February,44977,Organic Garden SAS,Bay leaf,Soli Organic Inc - DENVER,291.3,,291.3
2023,February,44977,Organic Garden SAS,Bay leaf,Coosemans DC Inc,300,,300
2023,February,44977,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,926.25,,926.25
2023,February,44977,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,399,,399
2023,February,44977,Suaga Organic Herbs SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44977,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,732.48,109,623.48
2023,February,44977,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,671.44,,671.44
2023,February,44977,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - RICE,305.2,,305.2
2023,February,44977,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,701.12,137.72,563.4
2023,February,44977,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1226.96,269.18,957.78
2023,February,44977,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1139.32,,1139.32
2023,February,44977,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,207.45,,207.45
2023,February,44977,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,69.15,,69.15
2023,February,44977,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - RICE,345.75,,345.75
2023,February,44977,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,February,44977,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,February,44977,(blank),Logistics,Soli Organic Inc - RICE,150,,150
2023,February,44977,(blank),Logistics,"MD’Ottavio Produce, Inc.",20,,20
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,5556,956.16,4599.84
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1700.4,305.2,1395.2
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,4447.2,614.76,3832.44
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,2223.6,,2223.6
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,2616,,2616
2023,February,44979,Basil Farm SAS,Basil,Soli Organic Inc - DUVALL,3270,654,2616
2023,February,44979,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44979,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,366.24,,366.24
2023,February,44979,Eshkol Premium SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,140.4,,140.4
2023,February,44979,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,469.5,,469.5
2023,February,44979,Eshkol Premium SAS,Oregano,Soli Organic Inc - VIRGINIA,72.15,,72.15
2023,February,44979,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,345.75,,345.75
2023,February,44979,Eshkol Premium SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,138.3,,138.3
2023,February,44979,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,69.15,,69.15
2023,February,44979,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,138.3,,138.3
2023,February,44979,Garland LLC:Natural Produce of Peru,Ginger,Soli Organic Inc - VIRGINIA,270,,270
2023,February,44979,Garland LLC:Natural Produce of Peru,Ginger,Goodness Gardens Inc - NEW YORK,36,,36
2023,February,44979,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,767.36,,767.36
2023,February,44979,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,839.04,,839.04
2023,February,44979,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,613.48,,613.48
2023,February,44979,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,216.45,,216.45
2023,February,44979,Organic Garden SAS,Oregano,Soli Organic Inc - VIRGINIA,144.3,,144.3
2023,February,44979,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,144.3,28.86,115.44
2023,February,44979,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,331.92,,331.92
2023,February,44979,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,414.9,110.64,304.26
2023,February,44979,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,248.94,,248.94
2023,February,44979,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,295.04,,295.04
2023,February,44979,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,147.52,,147.52
2023,February,44979,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,221.28,,221.28
2023,February,44979,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,1165.2,,1165.2
2023,February,44979,Plantar de Colombia SAS,Chives,Soli Organic Inc - ATLANTA,498.75,,498.75
2023,February,44979,Plantar de Colombia SAS,Oregano,Soli Organic Inc - VIRGINIA,114,,114
2023,February,44979,Plantar de Colombia SAS,Thyme,Soli Organic Inc - ATLANTA,399,,399
2023,February,44979,Suaga Organic Herbs SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44979,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,793.52,117.72,675.8
2023,February,44979,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,732.48,,732.48
2023,February,44979,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - DUVALL,793.52,156.96,636.56
2023,February,44979,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,131.04,,131.04
2023,February,44979,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,February,44979,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,February,44979,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,701.12,350.56,350.56
2023,February,44979,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,613.48,613.48,0
2023,February,44979,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1402.24,769.98,632.26
2023,February,44979,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,138.3,,138.3
2023,February,44979,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DUVALL,276.6,41.49,235.11
2023,February,44979,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - INDIANAPOLIS,67.34,48.1,19.24
2023,February,44979,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - VIRGINIA,67.34,,67.34
2023,February,44979,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - ATLANTA,67.34,,67.34
2023,February,44979,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,16.84,159.98
2023,February,44979,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44979,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,February,44979,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,February,44979,(blank),Logistics,Soli Organic Inc - DUVALL,300,,300
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,1308,222.36,1085.64
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,1700.4,374.96,1325.44
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,130.8,,130.8
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - RICE,2616,,2616
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,130.8,21.8,109
2023,February,44981,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,327,,327
2023,February,44981,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2736,410.4,2325.6
2023,February,44981,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1778.4,355.68,1422.72
2023,February,44981,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,7660.8,994.08,6666.72
2023,February,44981,Basil Farm SAS,Basil,Soli Organic Inc - RICE,1573.2,159.6,1413.6
2023,February,44981,Basil Farm SAS,Basil,Soli Organic Inc - DUVALL,3351.6,337.44,3014.16
2023,February,44981,Basil Farm SAS,Basil,Coosemans DC Inc,3000,600,2400
2023,February,44981,Basil Farm SAS,Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44981,Basil Farm SAS,Logistics,Soli Organic Inc - RICE,0,,0
2023,February,44981,Basil Farm SAS,Logistics,Coosemans DC Inc,0,,0
2023,February,44981,Eshkol Premium SAS,Mint,Coosemans DC Inc,280,,280
2023,February,44981,Eshkol Premium SAS,Chives,Coosemans DC Inc,420,,420
2023,February,44981,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69,,69
2023,February,44981,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,69.15,,69.15
